Search keyword
All time
Search keyword,Search keyword status,Search keyword status reasons,Search keyword match type,Campaign,Ad group,Currency code,Keyword max CPC,Clicks,Impr.,CTR,Avg. CPC,Cost,Impr. (Abs. Top) %,Impr. (Top) %,Conversions,View-through conv.,Cost / conv.,Conv. rate,Avg. CPM
efficient budget movers,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,budget movers,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
efficient customer relocation services,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,customer,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
efficient local relocation plans,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,local relocation,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
efficient moving,Eligible,,Exact match,OTTO - Ads - Local Moving Services,efficient moving,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
efficient moving and packing,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,efficient moving,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
efficient moving and storage,Eligible,,Exact match,OTTO - Ads - Local Moving Services,efficient moving,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
efficient moving company reviews,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,efficient moving,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
efficient moving crew,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,moving crew,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
efficient moving estimates,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,efficient moving,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
efficient moving experts,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,moving experts,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
efficient moving help,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,efficient moving,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
efficient moving quotes,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,efficient moving,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
efficient moving tips,Eligible,,Exact match,OTTO - Ads - Local Moving Services,efficient moving,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
efficient office moving service,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,efficient moving,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
efficient packing solutions,Eligible,,Exact match,OTTO - Ads - Local Moving Services,packing services,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
efficient professional movers,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,professional movers,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
efficient residential moving,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,efficient moving,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
emergency professional moving services,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,professional movers,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
experienced moving crew,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,moving crew,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
experienced moving experts,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,moving experts,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
experienced professional movers,Eligible,,Exact match,OTTO - Ads - Local Moving Services,professional movers,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
expert business relocation advice,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,business relocation,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
expert moving consultations,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,moving experts,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
expert moving crew,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,moving crew,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
expert packing services,Eligible,,Exact match,OTTO - Ads - Local Moving Services,packing services,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
fast budget movers,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,budget movers,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
free moving quotes,Eligible,,Exact match,OTTO - Ads - Local Moving Services,moving quotes,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
full packing services,Eligible,,Exact match,OTTO - Ads - Local Moving Services,packing services,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
full service moving crew,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,moving crew,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
full service professional movers,Eligible,,Exact match,OTTO - Ads - Local Moving Services,professional movers,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
hassle free budget moving options,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,budget movers,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
hassle free local relocation services,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,local relocation,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
hassle free professional moving,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,professional movers,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
high quality packing materials,Eligible,,Exact match,OTTO - Ads - Local Moving Services,packing materials,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
how to plan local relocation,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,local relocation,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
instant moving quotes,Eligible,,Exact match,OTTO - Ads - Local Moving Services,moving quotes,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
jacksonville budget movers,Eligible,,Exact match,OTTO - Ads - Local Moving Services,budget movers,USD,0.01,7,59,11.86%,20.21,141.44,21.57%,47.06%,0.00,0,0,0.00%,2397.28
jacksonville business relocation,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,business relocation,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
jacksonville customer rated movers,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,customer,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
jacksonville customized movers,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,customer,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
jacksonville efficient moving,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,efficient moving,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
jacksonville local move quotes,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,moving quotes,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
jacksonville local relocation,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,local relocation,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
jacksonville moving crew,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,moving crew,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
jacksonville moving experts,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,moving experts,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
jacksonville moving quotes,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,moving quotes,USD,0.01,0,1,0.00%,0,0.00,0.00%,100.00%,0.00,0,0,0,0.00
jacksonville packing materials,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,packing materials,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
jacksonville packing services,Eligible,,Exact match,OTTO - Ads - Local Moving Services,packing services,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
jacksonville professional movers,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,professional movers,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
jacksonville top rated movers,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,top rated movers,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
licensed professional movers,Eligible,,Exact match,OTTO - Ads - Local Moving Services,professional movers,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
local budget mover services,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,budget movers,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
local move pricing estimates,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,moving quotes,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
local move quotes,Eligible,,Exact match,OTTO - Ads - Local Moving Services,moving quotes,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
local moving crew,Eligible,,Exact match,OTTO - Ads - Local Moving Services,moving crew,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
local moving experts,Eligible,,Exact match,OTTO - Ads - Local Moving Services,moving experts,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
local packing services,Eligible,,Exact match,OTTO - Ads - Local Moving Services,packing services,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
local relocation,Eligible,,Exact match,OTTO - Ads - Local Moving Services,local relocation,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
local relocation and junk removal,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,local relocation,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
local relocation customer reviews,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,local relocation,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
local relocation delivery services,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,local relocation,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
local relocation for businesses,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,local relocation,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
local relocation jacksonville,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,local relocation,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
local relocation moving quotes,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,local relocation,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
local relocation packing supplies,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,local relocation,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
moving affordability,Eligible,,Exact match,OTTO - Ads - Local Moving Services,affordable,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
moving crew assistance,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,moving crew,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
moving crew estimates,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,moving crew,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
moving crew for hire,Eligible,,Exact match,OTTO - Ads - Local Moving Services,moving crew,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
moving crew quotes,Eligible,,Exact match,OTTO - Ads - Local Moving Services,moving crew,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
moving crew rates,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,moving crew,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
moving crew reviews,Eligible,,Exact match,OTTO - Ads - Local Moving Services,moving crew,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
moving crew services,Eligible,,Exact match,OTTO - Ads - Local Moving Services,moving crew,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
moving crew specialists,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,moving crew,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
moving experts,Eligible,,Exact match,OTTO - Ads - Local Moving Services,moving experts,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
moving experts deals,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,moving experts,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
moving experts for home,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,moving experts,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
moving experts for office,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,moving experts,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
moving experts for packing,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,moving experts,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
moving experts near me,Eligible,,Exact match,OTTO - Ads - Local Moving Services,moving experts,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
moving experts reviews,Eligible,,Exact match,OTTO - Ads - Local Moving Services,moving experts,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
moving experts with storage,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,moving experts,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
moving quotes,Eligible,,Exact match,OTTO - Ads - Local Moving Services,moving quotes,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
moving quotes comparison,Eligible,,Exact match,OTTO - Ads - Local Moving Services,moving quotes,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
moving quotes for apartments,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,moving quotes,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
moving quotes online,Eligible,,Exact match,OTTO - Ads - Local Moving Services,moving quotes,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
online quotes for top rated movers,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,top rated movers,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
packing and unpacking services,Eligible,,Exact match,OTTO - Ads - Local Moving Services,packing services,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
packing essentials for moving,Eligible,,Exact match,OTTO - Ads - Local Moving Services,packing services,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
packing materials,Eligible,,Exact match,OTTO - Ads - Local Moving Services,packing materials,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
packing materials for businesses,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,packing materials,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
packing materials for fragile items,Eligible,,Exact match,OTTO - Ads - Local Moving Services,packing materials,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
packing materials for furniture,Eligible,,Exact match,OTTO - Ads - Local Moving Services,packing materials,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
packing materials for moving,Eligible,,Exact match,OTTO - Ads - Local Moving Services,packing materials,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
packing materials for storage,Eligible,,Exact match,OTTO - Ads - Local Moving Services,packing materials,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
packing materials near me,Eligible,,Exact match,OTTO - Ads - Local Moving Services,packing materials,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
packing services,Eligible,,Exact match,OTTO - Ads - Local Moving Services,packing services,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
packing services quote,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,packing services,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
packing supplies for local moving,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,packing materials,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
packing supplies for moving,Eligible,,Exact match,OTTO - Ads - Local Moving Services,packing services,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
premium moving quotes,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,moving quotes,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
professional budget movers,Eligible,,Exact match,OTTO - Ads - Local Moving Services,budget movers,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
professional business relocation support,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,business relocation,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
professional customer movers,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,customer,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
professional efficient moving,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,efficient moving,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
professional local relocation movers,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,local relocation,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
professional movers,Eligible,,Exact match,OTTO - Ads - Local Moving Services,professional movers,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
professional movers with packing services,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,professional movers,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
professional moving company reviews,Eligible,,Exact match,OTTO - Ads - Local Moving Services,professional movers,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
professional moving crew,Eligible,,Exact match,OTTO - Ads - Local Moving Services,moving crew,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
professional moving experts,Eligible,,Exact match,OTTO - Ads - Local Moving Services,moving experts,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
professional packing materials,Eligible,,Exact match,OTTO - Ads - Local Moving Services,packing materials,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
professional packing services,Eligible,,Exact match,OTTO - Ads - Local Moving Services,packing services,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
professional top rated movers,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,top rated movers,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
quality moving crew,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,moving crew,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
quick moving quotes,Eligible,,Exact match,OTTO - Ads - Local Moving Services,moving quotes,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
recommend top rated movers,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,top rated movers,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
reliable affordable movers,Eligible,,Exact match,OTTO - Ads - Local Moving Services,affordable,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
reliable budget movers,Eligible,,Exact match,OTTO - Ads - Local Moving Services,budget movers,USD,0.01,0,4,0.00%,0,0.00,25.00%,75.00%,0.00,0,0,0,0.00
reliable business relocation assistance,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,business relocation,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
reliable customer moving assistance,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,customer,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
reliable efficient moving,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,efficient moving,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
reliable local professional movers,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,professional movers,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
reliable local relocation assistance,Not eligible,rarely served,Exact match,OTTO - Ads - Local Moving Services,local relocation,USD,0.01,0,0,0,0,0.00,0,0,0.00,0,0,0,0
